Horizon	Eff_Quality	Eff_SwitchingCost	Eff_SolvingTime	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	SwitchingCost	Horizon
-1	0	0	0	HYBRID	MGM	ONLINE	10	6.0	10
0	-∞	0	1230	HYBRID	MGM	ONLINE	10	6.0	10
1	-∞	120	0	HYBRID	MGM	ONLINE	10	6.0	10
2	-∞	108	0	HYBRID	MGM	ONLINE	10	6.0	10
3	-∞	84	0	HYBRID	MGM	ONLINE	10	6.0	10
4	-∞	120	0	HYBRID	MGM	ONLINE	10	6.0	10
5	-∞	72	0	HYBRID	MGM	ONLINE	10	6.0	10
6	-∞	108	0	HYBRID	MGM	ONLINE	10	6.0	10
7	-∞	108	0	HYBRID	MGM	ONLINE	10	6.0	10
8	-∞	84	0	HYBRID	MGM	ONLINE	10	6.0	10
9	-∞	108	0	HYBRID	MGM	ONLINE	10	6.0	10
10	-∞	96	0	HYBRID	MGM	ONLINE	10	6.0	10
