Horizon	Eff_Quality	Eff_SwitchingCost	Eff_SolvingTime	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	SwitchingCost	Horizon
-1	0	0	0	FORWARD	DPOP	ONLINE	10	100.0	10
0	4625.8	0	6000	FORWARD	DPOP	ONLINE	10	100.0	10
1	4778	0	5980	FORWARD	DPOP	ONLINE	10	100.0	10
2	4762.2	0	5940	FORWARD	DPOP	ONLINE	10	100.0	10
3	4576	0	5920	FORWARD	DPOP	ONLINE	10	100.0	10
4	5050	0	5840	FORWARD	DPOP	ONLINE	10	100.0	10
5	4679	0	5950	FORWARD	DPOP	ONLINE	10	100.0	10
6	4926.46	0	5900	FORWARD	DPOP	ONLINE	10	100.0	10
7	4685.46	0	5890	FORWARD	DPOP	ONLINE	10	100.0	10
8	4448.66	0	5820	FORWARD	DPOP	ONLINE	10	100.0	10
9	4653.66	0	5840	FORWARD	DPOP	ONLINE	10	100.0	10
10	4780.46	0	5850	FORWARD	DPOP	ONLINE	10	100.0	10
