Horizon	Eff_Quality	Eff_SwitchingCost	Eff_SolvingTime	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	SwitchingCost	Horizon
-1	0	0	0	HYBRID	MGM	ONLINE	10	8.0	10
0	-∞	0	1240	HYBRID	MGM	ONLINE	10	8.0	10
1	-∞	128	10	HYBRID	MGM	ONLINE	10	8.0	10
2	-∞	144	0	HYBRID	MGM	ONLINE	10	8.0	10
3	-∞	144	10	HYBRID	MGM	ONLINE	10	8.0	10
4	-∞	112	0	HYBRID	MGM	ONLINE	10	8.0	10
5	-∞	160	0	HYBRID	MGM	ONLINE	10	8.0	10
6	-∞	112	0	HYBRID	MGM	ONLINE	10	8.0	10
7	-∞	144	0	HYBRID	MGM	ONLINE	10	8.0	10
8	-∞	80	10	HYBRID	MGM	ONLINE	10	8.0	10
9	-∞	112	10	HYBRID	MGM	ONLINE	10	8.0	10
10	-∞	144	0	HYBRID	MGM	ONLINE	10	8.0	10
